TransactionID,SellerID,BuyerID,Amount(INR),Date
txn_361,TxUI206540,TxUI129,66183,12-06-2011
txn_1959,TxUI487,TxUI38190,101420,12-06-2011
txn_2024,TxUI474,TxUI8423,66447,12-06-2011
txn_1847,TxUI35693,TxUI489,71508,13-06-2011
txn_1964,TxUI436,TxUI14880,131140,13-06-2011
txn_2046,TxUI425,TxUI35699,191350,13-06-2011
txn_840,TxUI133,TxUI261980,43576,14-06-2011
txn_841,TxUI185,TxUI260529,52378,14-06-2011
txn_1030,TxUI169343,TxUI294,83074,14-06-2011
txn_1205,TxUI254,TxUI169338,65677,14-06-2011
txn_1829,TxUI8412,TxUI459,142596,14-06-2011
txn_2166,TxUI466,TxUI759659,400050,14-06-2011
txn_1939,TxUI15366,TxUI496,47223,15-06-2011
txn_2005,TxUI463,TxUI144547,123126,15-06-2011
txn_2079,TxUI429,TxUI15350,132280,15-06-2011
txn_839,TxUI128,TxUI206558,22877,16-06-2011
txn_1029,TxUI6511,TxUI298,61326,16-06-2011
txn_1073,TxUI262,TxUI76729,438440,16-06-2011
txn_1074,TxUI282,TxUI2380,628680,16-06-2011
txn_1075,TxUI236,TxUI4072,327016,16-06-2011
txn_1076,TxUI294,TxUI9110,646976,16-06-2011
txn_1077,TxUI228,TxUI11336,687744,16-06-2011
txn_1081,TxUI213,TxUI25039,645575,16-06-2011
txn_1082,TxUI210,TxUI27198,190974,16-06-2011
txn_1083,TxUI296,TxUI47183,500766,16-06-2011
txn_924,TxUI15039,TxUI264,85975,17-06-2011
txn_1097,TxUI283,TxUI15054,482325,17-06-2011
txn_1759,TxUI3913,TxUI449,181220,18-06-2011
txn_908,TxUI7418,TxUI297,169960,21-06-2011
txn_1028,TxUI42495,TxUI215,92008,26-06-2011
txn_1204,TxUI290,TxUI42455,26009,26-06-2011
txn_1837,TxUI58333,TxUI437,192434,26-06-2011
txn_2033,TxUI424,TxUI58341,141732,26-06-2011
txn_838,TxUI122,TxUI144550,30999,27-06-2011
txn_1778,TxUI144562,TxUI492,416130,27-06-2011
txn_116,TxUI126196,TxUI189,63324,29-06-2011
txn_360,TxUI7666,TxUI171,73157,29-06-2011
txn_435,TxUI185,TxUI126123,182624,29-06-2011
txn_837,TxUI166,TxUI7687,53717,29-06-2011
txn_1781,TxUI51070,TxUI432,232870,29-06-2011
txn_1908,TxUI11725,TxUI415,66369,29-06-2011
txn_1954,TxUI440,TxUI30251,141510,29-06-2011
txn_1984,TxUI450,TxUI51014,338188,29-06-2011
txn_2116,TxUI499,TxUI11754,56290,29-06-2011
txn_1981,TxUI414,TxUI3970,254156,30-06-2011
txn_359,TxUI112912,TxUI126,53411,03-07-2011
txn_835,TxUI178,TxUI112992,37673,03-07-2011
txn_836,TxUI195,TxUI269569,78962,03-07-2011
txn_1838,TxUI170298,TxUI416,46616,03-07-2011
txn_2034,TxUI463,TxUI170257,149688,03-07-2011
txn_358,TxUI170843,TxUI111,27613,04-07-2011
txn_834,TxUI132,TxUI141378,64403,04-07-2011
txn_833,TxUI161,TxUI268724,84110,05-07-2011
txn_357,TxUI268744,TxUI187,79304,06-07-2011
txn_1758,TxUI30250,TxUI491,759520,06-07-2011
txn_1817,TxUI126499,TxUI448,258213,07-07-2011
txn_2045,TxUI443,TxUI126481,82590,07-07-2011
txn_831,TxUI111,TxUI170851,30464,08-07-2011
txn_832,TxUI134,TxUI270035,15631,08-07-2011
txn_355,TxUI71218,TxUI145,98496,10-07-2011
txn_1027,TxUI13782,TxUI235,60220,11-07-2011
txn_2114,TxUI496,TxUI2612,45782,14-07-2011
txn_2115,TxUI440,TxUI270916,84258,14-07-2011
txn_1797,TxUI23131,TxUI417,110540,17-07-2011
txn_829,TxUI179,TxUI210215,62396,18-07-2011
txn_2004,TxUI450,TxUI167858,221034,18-07-2011
txn_354,TxUI210241,TxUI151,25753,19-07-2011
txn_828,TxUI149,TxUI54379,73777,19-07-2011
txn_356,TxUI23138,TxUI199,59487,20-07-2011
txn_830,TxUI139,TxUI23154,24930,20-07-2011
txn_969,TxUI14078,TxUI282,102652,20-07-2011
txn_1149,TxUI276,TxUI14085,130208,20-07-2011
txn_1203,TxUI246,TxUI3923,84055,21-07-2011
txn_2161,TxUI459,TxUI23167,47736,21-07-2011
txn_25,TxUI11368,TxUI118,265692,22-07-2011
txn_115,TxUI15584,TxUI144,85492,22-07-2011
txn_827,TxUI121,TxUI15534,62088,22-07-2011
txn_2044,TxUI457,TxUI732759,51708,22-07-2011
txn_1756,TxUI21590,TxUI443,119030,23-07-2011
txn_1026,TxUI67232,TxUI281,63787,24-07-2011
txn_1202,TxUI262,TxUI67266,45724,24-07-2011
txn_352,TxUI210918,TxUI166,70740,25-07-2011
txn_826,TxUI111,TxUI271399,54112,25-07-2011
txn_947,TxUI170959,TxUI233,169713,26-07-2011
txn_1201,TxUI231,TxUI170923,22166,26-07-2011
txn_1763,TxUI4079,TxUI476,112410,26-07-2011
txn_825,TxUI138,TxUI210932,31456,28-07-2011
txn_1957,TxUI487,TxUI7755,435620,30-07-2011
txn_2003,TxUI468,TxUI21589,192702,30-07-2011
txn_824,TxUI188,TxUI272548,35308,01-08-2011
txn_1148,TxUI224,TxUI86227,91294,01-08-2011
txn_939,TxUI1517,TxUI299,122310,03-08-2011
txn_353,TxUI54373,TxUI172,34684,05-08-2011
txn_862,TxUI128,TxUI755729,88305,05-08-2011
txn_1147,TxUI291,TxUI27277,86578,05-08-2011
txn_350,TxUI145759,TxUI167,38525,08-08-2011
txn_351,TxUI272536,TxUI144,47115,08-08-2011
txn_822,TxUI165,TxUI145766,27504,08-08-2011
txn_823,TxUI198,TxUI273172,27094,08-08-2011
txn_1025,TxUI263118,TxUI240,77379,08-08-2011
txn_125,TxUI56388,TxUI165,77936,09-08-2011
txn_349,TxUI273198,TxUI113,95767,09-08-2011
txn_444,TxUI137,TxUI56379,75830,09-08-2011
txn_921,TxUI7958,TxUI289,161840,09-08-2011
txn_440,TxUI186,TxUI195272,121996,10-08-2011
txn_821,TxUI197,TxUI270785,87462,10-08-2011
txn_1846,TxUI73366,TxUI413,79808,10-08-2011
txn_2113,TxUI428,TxUI73358,98373,10-08-2011
txn_1907,TxUI14052,TxUI475,33215,13-08-2011
txn_2043,TxUI447,TxUI14056,69984,13-08-2011
txn_1962,TxUI492,TxUI31118,463195,15-08-2011
txn_347,TxUI172036,TxUI125,44105,16-08-2011
txn_348,TxUI9079,TxUI130,44774,16-08-2011
txn_820,TxUI147,TxUI9011,76302,16-08-2011
txn_1024,TxUI54497,TxUI228,77511,16-08-2011
txn_2112,TxUI465,TxUI274041,58505,17-08-2011
txn_346,TxUI211784,TxUI147,39503,18-08-2011
txn_819,TxUI165,TxUI211787,81507,18-08-2011
txn_345,TxUI274221,TxUI194,71873,19-08-2011
txn_817,TxUI143,TxUI172039,61495,19-08-2011
txn_818,TxUI117,TxUI274264,39077,19-08-2011
txn_1906,TxUI38658,TxUI424,98900,21-08-2011
txn_2042,TxUI478,TxUI38652,188914,21-08-2011
txn_344,TxUI146572,TxUI138,25344,22-08-2011
txn_816,TxUI197,TxUI146524,83810,22-08-2011
txn_1757,TxUI47972,TxUI470,604160,22-08-2011
txn_1980,TxUI490,TxUI47970,177844,22-08-2011
txn_343,TxUI192320,TxUI173,53163,24-08-2011
txn_813,TxUI130,TxUI210839,63871,24-08-2011
txn_815,TxUI113,TxUI274385,55204,24-08-2011
txn_342,TxUI210889,TxUI159,92336,26-08-2011
txn_341,TxUI73468,TxUI181,26080,27-08-2011
txn_811,TxUI118,TxUI73453,40452,27-08-2011
txn_812,TxUI151,TxUI274433,61165,27-08-2011
txn_814,TxUI147,TxUI192342,71582,27-08-2011
txn_119,TxUI71057,TxUI154,190864,28-08-2011
txn_437,TxUI160,TxUI71020,116740,28-08-2011
txn_810,TxUI197,TxUI147584,87750,29-08-2011
txn_340,TxUI171580,TxUI164,49309,30-08-2011
txn_809,TxUI187,TxUI171584,77995,30-08-2011
txn_806,TxUI150,TxUI58681,91077,31-08-2011
txn_807,TxUI124,TxUI274754,65279,31-08-2011
txn_808,TxUI115,TxUI211961,52267,31-08-2011
txn_339,TxUI274661,TxUI138,59872,01-09-2011
txn_805,TxUI117,TxUI274636,65893,01-09-2011
txn_385,TxUI113,TxUI1815,218156,02-09-2011
txn_436,TxUI190,TxUI5794,110618,02-09-2011
txn_338,TxUI147575,TxUI166,86383,03-09-2011
txn_1200,TxUI248,TxUI147562,44219,03-09-2011
txn_1958,TxUI434,TxUI42321,65910,04-09-2011
txn_803,TxUI148,TxUI275294,23864,05-09-2011
txn_804,TxUI136,TxUI275014,59373,05-09-2011
txn_337,TxUI472127,TxUI121,54021,11-09-2011
txn_802,TxUI122,TxUI472144,31801,11-09-2011
txn_335,TxUI30464,TxUI159,35830,13-09-2011
txn_336,TxUI128220,TxUI179,30544,13-09-2011
txn_800,TxUI128,TxUI30457,65086,13-09-2011
txn_801,TxUI188,TxUI128217,21902,13-09-2011
txn_333,TxUI128567,TxUI161,30535,15-09-2011
txn_334,TxUI61349,TxUI181,52293,15-09-2011
txn_796,TxUI198,TxUI275466,59508,15-09-2011
txn_797,TxUI164,TxUI275692,47613,15-09-2011
txn_798,TxUI142,TxUI128592,57068,15-09-2011
txn_799,TxUI129,TxUI61385,68754,15-09-2011
txn_332,TxUI275620,TxUI127,94678,16-09-2011
txn_331,TxUI26475,TxUI173,39982,17-09-2011
txn_795,TxUI188,TxUI26496,89173,17-09-2011
txn_330,TxUI7230,TxUI185,52589,18-09-2011
txn_794,TxUI132,TxUI7268,32021,18-09-2011
txn_1824,TxUI27416,TxUI494,96996,18-09-2011
txn_2015,TxUI497,TxUI27493,107523,18-09-2011
txn_878,TxUI9756,TxUI270,920760,19-09-2011
txn_329,TxUI128481,TxUI155,93677,20-09-2011
txn_793,TxUI133,TxUI128499,54109,20-09-2011
txn_1799,TxUI7223,TxUI424,219344,20-09-2011
txn_2063,TxUI417,TxUI7286,154288,20-09-2011
txn_792,TxUI110,TxUI209351,52967,21-09-2011
txn_328,TxUI209340,TxUI110,98677,22-09-2011
txn_374,TxUI164,TxUI16019,372030,28-09-2011
txn_113,TxUI275411,TxUI170,179726,29-09-2011
txn_790,TxUI180,TxUI276418,36750,29-09-2011
txn_791,TxUI175,TxUI276348,57186,29-09-2011
txn_327,TxUI212721,TxUI160,37614,03-10-2011
txn_789,TxUI181,TxUI276756,46597,03-10-2011
txn_788,TxUI114,TxUI212752,92726,11-10-2011
txn_326,TxUI128344,TxUI114,31065,14-10-2011
txn_787,TxUI180,TxUI128341,93357,14-10-2011
txn_1023,TxUI38969,TxUI219,61199,14-10-2011
txn_325,TxUI113631,TxUI164,69529,16-10-2011
txn_786,TxUI117,TxUI113659,39848,16-10-2011
txn_1979,TxUI438,TxUI7451,331424,17-10-2011
txn_112,TxUI17552,TxUI169,29002,18-10-2011
txn_785,TxUI141,TxUI17579,89859,18-10-2011
txn_784,TxUI196,TxUI277144,58134,19-10-2011
txn_324,TxUI4254,TxUI180,59233,22-10-2011
txn_783,TxUI137,TxUI7569,70269,22-10-2011
txn_323,TxUI68378,TxUI147,17515,24-10-2011
txn_322,TxUI212978,TxUI151,93029,25-10-2011
txn_782,TxUI116,TxUI212911,63210,25-10-2011
txn_781,TxUI122,TxUI277295,63862,26-10-2011
txn_780,TxUI195,TxUI68386,78867,28-10-2011
txn_2041,TxUI455,TxUI990,90016,28-10-2011
txn_432,TxUI128,TxUI1597,116018,29-10-2011
txn_778,TxUI125,TxUI277531,94882,29-10-2011
txn_779,TxUI195,TxUI34689,63650,29-10-2011
txn_319,TxUI277984,TxUI115,71191,01-11-2011
txn_320,TxUI30559,TxUI153,83730,01-11-2011
txn_321,TxUI94424,TxUI186,65779,01-11-2011
txn_775,TxUI179,TxUI94494,15052,01-11-2011
txn_776,TxUI131,TxUI30525,30572,01-11-2011
txn_777,TxUI191,TxUI277986,30776,01-11-2011
txn_318,TxUI278025,TxUI152,96540,03-11-2011
txn_774,TxUI172,TxUI278032,65869,03-11-2011
txn_1022,TxUI87190,TxUI289,59319,05-11-2011
txn_1117,TxUI247,TxUI87120,266406,05-11-2011
txn_111,TxUI7516,TxUI132,168746,07-11-2011
txn_772,TxUI177,TxUI58724,40696,07-11-2011
txn_773,TxUI136,TxUI278390,25053,07-11-2011
txn_1021,TxUI58724,TxUI249,61306,07-11-2011
txn_1199,TxUI240,TxUI58746,32528,07-11-2011
txn_114,TxUI2275,TxUI135,195606,08-11-2011
txn_317,TxUI58782,TxUI148,61543,08-11-2011
txn_431,TxUI129,TxUI2253,34300,08-11-2011
txn_770,TxUI152,TxUI278685,47518,09-11-2011
txn_771,TxUI192,TxUI278419,85998,09-11-2011
txn_1096,TxUI242,TxUI984,269430,09-11-2011
txn_108,TxUI760367,TxUI158,75474,10-11-2011
txn_769,TxUI184,TxUI760352,93938,10-11-2011
txn_316,TxUI278451,TxUI134,53458,11-11-2011
txn_1796,TxUI68351,TxUI428,301864,12-11-2011
txn_1978,TxUI440,TxUI68382,190188,12-11-2011
txn_1019,TxUI237Z,TxUI151Z,74556,13-11-2011
txn_1020,TxUI27096,TxUI228,10659,13-11-2011
txn_1116,TxUI284,TxUI27031,236805,13-11-2011
txn_1198,TxUI255,TxUI17564,43630,13-11-2011
txn_315,TxUI249895,TxUI172,89121,16-11-2011
txn_768,TxUI173,TxUI249845,86660,16-11-2011
txn_920,TxUI68189,TxUI294,316795,16-11-2011
txn_1146,TxUI283,TxUI68113,34664,16-11-2011
txn_314,TxUI143651,TxUI112,79060,18-11-2011
txn_767,TxUI199,TxUI143612,94966,18-11-2011
txn_765,TxUI163,TxUI279376,33240,20-11-2011
txn_766,TxUI147,TxUI128851,12255,20-11-2011
txn_313,TxUI128843,TxUI170,39293,22-11-2011
txn_764,TxUI165,TxUI279594,31634,23-11-2011
txn_311,TxUI279577,TxUI129,45883,24-11-2011
txn_312,TxUI129016,TxUI192,12521,24-11-2011
txn_762,TxUI133,TxUI73615,16406,28-11-2011
txn_2026,TxUI455,TxUI25136,88524,28-11-2011
txn_761,TxUI114,TxUI280197,16026,29-11-2011
txn_763,TxUI177,TxUI213673,95026,29-11-2011
txn_310,TxUI280198,TxUI148,26327,30-11-2011
txn_760,TxUI193,TxUI3882,12074,01-12-2011
txn_430,TxUI116,TxUI172447,118578,02-12-2011
txn_309,TxUI112866,TxUI163,51136,03-12-2011
txn_759,TxUI158,TxUI112814,62948,03-12-2011
txn_906,TxUI1750,TxUI213,672931,04-12-2011
txn_1782,TxUI6514,TxUI493,455865,05-12-2011
txn_1986,TxUI435,TxUI6573,115552,05-12-2011
txn_106,TxUI25527,TxUI179,111258,06-12-2011
txn_433,TxUI181,TxUI25552,36958,06-12-2011
txn_308,TxUI280668,TxUI160,90900,08-12-2011
txn_758,TxUI649H,TxUI1H,59200,08-12-2011
txn_891,TxUI10843,TxUI259,232944,10-12-2011
txn_1079,TxUI276,TxUI10887,560371,10-12-2011
txn_757,TxUI3341H,TxUI1H,59610,11-12-2011
txn_2111,TxUI441,TxUI3550,18973,11-12-2011
txn_756,TxUI3329H,TxUI1H,56740,12-12-2011
txn_895,TxUI4086,TxUI228,567520,12-12-2011
txn_755,TxUI351H,TxUI1H,68077,14-12-2011
txn_105,TxUI280893,TxUI147,89908,15-12-2011
txn_948,TxUI7585,TxUI288,129747,16-12-2011
txn_1120,TxUI286,TxUI7576,146262,16-12-2011
txn_1810,TxUI56149,TxUI466,338296,16-12-2011
txn_2029,TxUI472,TxUI56111,123816,16-12-2011
txn_753,TxUI161H,TxUI37H,43041,17-12-2011
txn_306,TxUI148328,TxUI187,85768,19-12-2011
txn_751,TxUI133,TxUI148237,47582,19-12-2011
txn_752,TxUI145,TxUI148399,68376,19-12-2011
txn_1845,TxUI15674,TxUI441,150008,19-12-2011
txn_2110,TxUI436,TxUI15688,60309,19-12-2011
txn_107,TxUI73620,TxUI125,190156,20-12-2011
txn_305,TxUI148271,TxUI131,29516,20-12-2011
txn_304,TxUI102557,TxUI143,75825,21-12-2011
txn_750,TxUI162,TxUI102586,27418,21-12-2011
txn_303,TxUI173659,TxUI111,49277,23-12-2011
txn_748,TxUI117,TxUI79636,42827,23-12-2011
txn_749,TxUI170,TxUI173651,50189,23-12-2011
txn_754,TxUI256H,TxUI37H,38446,23-12-2011
txn_302,TxUI281458,TxUI112,74124,27-12-2011
txn_747,TxUI182,TxUI281431,97438,27-12-2011
txn_1777,TxUI7749,TxUI446,328190,28-12-2011
txn_1905,TxUI113954,TxUI441,67529,29-12-2011
txn_2109,TxUI493,TxUI113984,67453,29-12-2011
txn_1904,TxUI173761,TxUI441,90538,01-01-2012
txn_2108,TxUI433,TxUI173773,43494,01-01-2012
txn_301,TxUI282068,TxUI112,55177,02-01-2012
txn_746,TxUI142,TxUI282092,86918,02-01-2012
txn_876,TxUI6059,TxUI246,196390,02-01-2012
txn_877,TxUI58529,TxUI297,573210,02-01-2012
txn_1086,TxUI291,TxUI3164,218550,04-01-2012
txn_104,TxUI15651,TxUI119,120268,05-01-2012
txn_428,TxUI131,TxUI15670,38200,05-01-2012
txn_745,TxUI149,TxUI263265,69457,05-01-2012
txn_744,TxUI161,TxUI282361,14407,07-01-2012
txn_1844,TxUI4791,TxUI454,109648,07-01-2012
txn_2040,TxUI418,TxUI4726,143688,07-01-2012
txn_1755,TxUI9757,TxUI466,308900,08-01-2012
txn_743,TxUI144,TxUI129558,27001,09-01-2012
txn_2010,TxUI426,TxUI9739,79284,09-01-2012
txn_300,TxUI282313,TxUI123,47737,11-01-2012
txn_742,TxUI125,TxUI283033,65164,11-01-2012
txn_1018,TxUI821Z,TxUI1Z,54194,12-01-2012
txn_1197,TxUI298,TxUI6749,96428,12-01-2012
txn_2107,TxUI488,TxUI129563,53388,13-01-2012
txn_740,TxUI148,TxUI216360,47905,16-01-2012
txn_299,TxUI216623,TxUI191,34076,17-01-2012
txn_739,TxUI118,TxUI216674,85557,17-01-2012
txn_938,TxUI12185,TxUI220,239692,17-01-2012
txn_1125,TxUI230,TxUI12119,65229,17-01-2012
txn_1017,TxUI7188Z,TxUI3134Z,87713,18-01-2012
txn_1196,TxUI218,TxUI148716,57519,18-01-2012
txn_297,TxUI282665,TxUI140,86653,20-01-2012
txn_736,TxUI184,TxUI283747,60154,20-01-2012
txn_737,TxUI150,TxUI51736,91160,20-01-2012
txn_738,TxUI115,TxUI282632,38377,20-01-2012
txn_2002,TxUI421,TxUI2163,161523,21-01-2012
txn_2106,TxUI411,TxUI102588,68805,22-01-2012
txn_735,TxUI166,TxUI216777,18001,23-01-2012
txn_103,TxUI216729,TxUI111,138430,24-01-2012
txn_1118,TxUI227,TxUI1598,248634,24-01-2012
txn_968,TxUI21165,TxUI217,122084,26-01-2012
txn_1145,TxUI297,TxUI21136,61070,26-01-2012
txn_1115,TxUI265,TxUI56216,97521,27-01-2012
txn_1195,TxUI273,TxUI283924,51663,27-01-2012
txn_734,TxUI113,TxUI130283,36866,05-02-2012
txn_296,TxUI217359,TxUI164,26597,10-02-2012
txn_732,TxUI190,TxUI217320,69212,10-02-2012
txn_733,TxUI120,TxUI284479,47421,10-02-2012
txn_102,TxUI284440,TxUI141,158736,11-02-2012
txn_295,TxUI34797,TxUI156,98442,12-02-2012
txn_967,TxUI79848,TxUI235,44590,12-02-2012
txn_101,TxUI37010,TxUI185,156896,13-02-2012
txn_294,TxUI284697,TxUI146,22108,13-02-2012
txn_729,TxUI164,TxUI284647,95164,13-02-2012
txn_1144,TxUI234,TxUI7010,128000,13-02-2012
txn_293,TxUI217611,TxUI152,25562,14-02-2012
txn_728,TxUI154,TxUI34748,47303,14-02-2012
txn_1903,TxUI129580,TxUI418,25701,15-02-2012
txn_100,TxUI284579,TxUI127,111164,16-02-2012
txn_730,TxUI169,TxUI284557,76658,16-02-2012
txn_110,TxUI954,TxUI139,156374,17-02-2012
txn_429,TxUI180,TxUI991,195740,17-02-2012
txn_726,TxUI195,TxUI102952,58212,17-02-2012
txn_727,TxUI146,TxUI217673,55345,17-02-2012
txn_1014,TxUI1583Z,TxUI1Z,85397,17-02-2012
txn_1015,TxUI87Z,TxUI1Z,52901,17-02-2012
txn_1194,TxUI291,TxUI14641,19531,17-02-2012
txn_46,TxUI129562,TxUI141,219627,18-02-2012
txn_291,TxUI95129,TxUI118,22646,19-02-2012
txn_292,TxUI102944,TxUI124,88469,19-02-2012
txn_725,TxUI185,TxUI95180,12972,19-02-2012
txn_1013,TxUI649Z,TxUI1Z,46790,19-02-2012
txn_1193,TxUI297,TxUI11776,64214,19-02-2012
txn_290,TxUI145883,TxUI184,19083,20-02-2012
txn_723,TxUI185,TxUI284862,48169,20-02-2012
txn_724,TxUI167,TxUI145816,43203,20-02-2012
txn_722,TxUI140,TxUI174985,36060,22-02-2012
txn_289,TxUI284898,TxUI156,86781,23-02-2012
txn_873,TxUI15982,TxUI215,809010,25-02-2012
txn_892,TxUI940,TxUI240,579496,25-02-2012
txn_288,TxUI175033,TxUI110,98228,26-02-2012
txn_427,TxUI192,TxUI175017,114734,26-02-2012
txn_1902,TxUI36151,TxUI457,47552,27-02-2012
txn_2039,TxUI447,TxUI36113,88158,27-02-2012
txn_1122,TxUI220,TxUI2185,59145,29-02-2012
txn_386,TxUI165,TxUI3550,294600,01-03-2012
txn_966,TxUI757767,TxUI259,93382,01-03-2012
txn_1012,TxUI3341Z,TxUI1Z,64686,01-03-2012
txn_287,TxUI130988,TxUI147,87713,02-03-2012
txn_720,TxUI167,TxUI285874,87045,02-03-2012
txn_721,TxUI110,TxUI217747,12937,02-03-2012
txn_1192,TxUI255,TxUI8345,95229,02-03-2012
txn_45,TxUI1757,TxUI176,141711,04-03-2012
txn_1113,TxUI251,TxUI26472,115875,06-03-2012
txn_1191,TxUI222,TxUI9729,42547,06-03-2012
txn_1011,TxUI3329Z,TxUI1Z,13633,09-03-2012
txn_922,TxUI27243,TxUI230,406905,11-03-2012
txn_286,TxUI218125,TxUI117,73498,12-03-2012
txn_719,TxUI187,TxUI218149,43003,12-03-2012
txn_1143,TxUI284,TxUI13394,108446,12-03-2012
txn_2105,TxUI488,TxUI286834,95656,12-03-2012
txn_923,TxUI3975,TxUI214,162930,13-03-2012
txn_285,TxUI287038,TxUI153,42663,14-03-2012
txn_717,TxUI170,TxUI287070,67529,14-03-2012
txn_718,TxUI136,TxUI130931,90247,14-03-2012
txn_716,TxUI160,TxUI149162,24900,16-03-2012
txn_1094,TxUI297,TxUI4742,117050,16-03-2012
txn_1843,TxUI1116,TxUI480,190158,16-03-2012
txn_2001,TxUI440,TxUI1135,238080,16-03-2012
txn_284,TxUI149171,TxUI126,56039,17-03-2012
txn_904,TxUI3158,TxUI277,362600,18-03-2012
txn_283,TxUI131343,TxUI159,93346,19-03-2012
txn_714,TxUI183,TxUI218518,65187,19-03-2012
txn_715,TxUI192,TxUI131322,72535,19-03-2012
txn_281,TxUI149288,TxUI150,73410,21-03-2012
txn_282,TxUI130234,TxUI189,63485,21-03-2012
txn_713,TxUI169,TxUI149251,46782,21-03-2012
txn_1190,TxUI242,TxUI5246,40119,22-03-2012
txn_871,TxUI5260,TxUI252,834980,23-03-2012
txn_99,TxUI149324,TxUI159,159176,27-03-2012
txn_280,TxUI11721,TxUI120,32128,28-03-2012
txn_712,TxUI148,TxUI11754,31313,28-03-2012
txn_97,TxUI287660,TxUI117,151184,30-03-2012
txn_279,TxUI131849,TxUI115,21719,30-03-2012
txn_708,TxUI143,TxUI287698,70008,30-03-2012
txn_709,TxUI189,TxUI131890,55165,30-03-2012
txn_710,TxUI194,TxUI25991,35738,30-03-2012
txn_711,TxUI190,TxUI288187,25507,30-03-2012
txn_1016,TxUI37Z,TxUI7188Z,22545,30-03-2012
txn_1142,TxUI286,TxUI7738,148872,01-04-2012
txn_278,TxUI27631,TxUI190,30890,02-04-2012
txn_707,TxUI146,TxUI27612,80977,02-04-2012
txn_875,TxUI2066,TxUI269,402580,02-04-2012
txn_1072,TxUI259,TxUI2084,287752,02-04-2012
txn_1260,TxUI217,TxUI757782,813190,02-04-2012
txn_1114,TxUI274,TxUI6649,59289,03-04-2012
txn_277,TxUI149479,TxUI195,38084,04-04-2012
txn_965,TxUI149491,TxUI266,99116,05-04-2012
txn_1085,TxUI270,TxUI18830,404226,05-04-2012
txn_1141,TxUI213,TxUI149436,121770,05-04-2012
txn_706,TxUI192,TxUI103462,93357,07-04-2012
txn_109,TxUI34646,TxUI145,182598,08-04-2012
txn_274,TxUI289263,TxUI161,44292,11-04-2012
txn_423,TxUI192,TxUI149617,149054,11-04-2012
txn_702,TxUI164,TxUI149447,54179,11-04-2012
txn_703,TxUI110,TxUI217824,75693,11-04-2012
txn_704,TxUI156,TxUI289223,39840,11-04-2012
txn_705,TxUI146,TxUI63664,31675,11-04-2012
txn_273,TxUI217722,TxUI189,76250,12-04-2012
txn_701,TxUI133,TxUI176017,42981,14-04-2012
txn_276,TxUI103455,TxUI143,22558,16-04-2012
txn_425,TxUI127,TxUI149378,120694,16-04-2012
txn_271,TxUI132016,TxUI116,94217,17-04-2012
txn_272,TxUI87465,TxUI190,76293,17-04-2012
txn_700,TxUI187,TxUI132043,71204,17-04-2012
txn_269,TxUI150032,TxUI191,59479,18-04-2012
txn_270,TxUI217818,TxUI165,32985,18-04-2012
txn_424,TxUI153,TxUI51911,37702,18-04-2012
txn_699,TxUI143,TxUI219878,47887,18-04-2012
txn_426,TxUI191,TxUI131538,83874,19-04-2012
txn_696,TxUI179,TxUI87447,81755,19-04-2012
txn_697,TxUI184,TxUI289885,13596,19-04-2012
txn_698,TxUI181,TxUI150068,11570,19-04-2012
txn_1900,TxUI26539,TxUI415,98983,19-04-2012
txn_1901,TxUI220179,TxUI428,83692,19-04-2012
txn_2104,TxUI447,TxUI26574,67140,19-04-2012
txn_268,TxUI285343,TxUI181,40050,20-04-2012
txn_870,TxUI740368,TxUI294,860090,21-04-2012
txn_267,TxUI150221,TxUI193,98496,22-04-2012
txn_695,TxUI158,TxUI95575,69428,22-04-2012
txn_266,TxUI95535,TxUI175,16250,25-04-2012
txn_693,TxUI165,TxUI150234,69084,25-04-2012
txn_694,TxUI135,TxUI290470,74077,25-04-2012
txn_96,TxUI176076,TxUI144,134270,26-04-2012
txn_265,TxUI114883,TxUI161,83098,26-04-2012
txn_692,TxUI152,TxUI114848,26142,26-04-2012
txn_885,TxUI18557,TxUI299,463023,29-04-2012
txn_691,TxUI158,TxUI95834,63443,30-04-2012
txn_1010,TxUI351Z,TxUI1Z,39684,01-05-2012
txn_1189,TxUI266,TxUI16145,37278,01-05-2012
txn_264,TxUI290979,TxUI114,84705,02-05-2012
txn_690,TxUI188,TxUI290957,67394,02-05-2012
txn_1093,TxUI211,TxUI25749,216780,02-05-2012
txn_689,TxUI158,TxUI290727,73311,03-05-2012
txn_946,TxUI13351,TxUI245,289557,04-05-2012
txn_1095,TxUI259,TxUI1794,273230,04-05-2012
txn_263,TxUI290780,TxUI146,39439,05-05-2012
txn_688,TxUI185,TxUI278218,63895,05-05-2012
txn_1084,TxUI240,TxUI18514,491262,05-05-2012
txn_1009,TxUI256Z,TxUI37Z,81281,07-05-2012
txn_1188,TxUI263,TxUI2542,56631,07-05-2012
txn_1008,TxUI161Z,TxUI37Z,94385,08-05-2012
txn_1102,TxUI287,TxUI48973,335796,08-05-2012
txn_2103,TxUI427,TxUI132237,79580,08-05-2012
txn_918,TxUI21679,TxUI275,397375,11-05-2012
txn_861,TxUI125,TxUI742525,36372,12-05-2012
txn_687,TxUI137,TxUI30179,70210,14-05-2012
txn_934,TxUI1168,TxUI283,357580,14-05-2012
txn_686,TxUI163,TxUI292042,50148,15-05-2012
txn_262,TxUI30125,TxUI125,37998,16-05-2012
