TransactionID,SellerID,BuyerID,Amount(INR),Date
txn_499,TxUI429,TxUI15350,132280,15-06-2011
txn_500,TxUI128,TxUI206558,22877,16-06-2011
txn_501,TxUI6511,TxUI298,61326,16-06-2011
txn_502,TxUI262,TxUI76729,438440,16-06-2011
txn_503,TxUI282,TxUI2380,628680,16-06-2011
txn_504,TxUI236,TxUI4072,327016,16-06-2011
txn_505,TxUI294,TxUI9110,646976,16-06-2011
txn_506,TxUI228,TxUI11336,687744,16-06-2011
txn_507,TxUI213,TxUI25039,645575,16-06-2011
txn_508,TxUI210,TxUI27198,190974,16-06-2011
txn_509,TxUI296,TxUI47183,500766,16-06-2011
txn_510,TxUI15039,TxUI264,85975,17-06-2011
txn_511,TxUI283,TxUI15054,482325,17-06-2011
txn_512,TxUI3913,TxUI449,181220,18-06-2011
txn_513,TxUI7418,TxUI297,169960,21-06-2011
txn_514,TxUI42495,TxUI215,92008,26-06-2011
txn_515,TxUI290,TxUI42455,26009,26-06-2011
txn_516,TxUI58333,TxUI437,192434,26-06-2011
txn_517,TxUI424,TxUI58341,141732,26-06-2011
txn_518,TxUI122,TxUI144550,30999,27-06-2011
txn_519,TxUI144562,TxUI492,416130,27-06-2011
txn_520,TxUI126196,TxUI189,63324,29-06-2011
txn_521,TxUI7666,TxUI171,73157,29-06-2011
txn_522,TxUI185,TxUI126123,182624,29-06-2011
txn_523,TxUI166,TxUI7687,53717,29-06-2011
txn_524,TxUI51070,TxUI432,232870,29-06-2011
txn_525,TxUI11725,TxUI415,66369,29-06-2011
txn_526,TxUI440,TxUI30251,141510,29-06-2011
txn_527,TxUI450,TxUI51014,338188,29-06-2011
txn_528,TxUI499,TxUI11754,56290,29-06-2011
txn_529,TxUI414,TxUI3970,254156,30-06-2011
txn_530,TxUI112912,TxUI126,53411,03-07-2011
txn_531,TxUI178,TxUI112992,37673,03-07-2011
txn_532,TxUI195,TxUI269569,78962,03-07-2011
txn_533,TxUI170298,TxUI416,46616,03-07-2011
txn_534,TxUI463,TxUI170257,149688,03-07-2011
txn_535,TxUI170843,TxUI111,27613,04-07-2011
txn_536,TxUI132,TxUI141378,64403,04-07-2011
txn_537,TxUI161,TxUI268724,84110,05-07-2011
txn_538,TxUI268744,TxUI187,79304,06-07-2011
txn_539,TxUI30250,TxUI491,759520,06-07-2011
txn_540,TxUI126499,TxUI448,258213,07-07-2011
txn_541,TxUI443,TxUI126481,82590,07-07-2011
txn_542,TxUI111,TxUI170851,30464,08-07-2011
txn_543,TxUI134,TxUI270035,15631,08-07-2011
txn_544,TxUI71218,TxUI145,98496,10-07-2011
txn_545,TxUI13782,TxUI235,60220,11-07-2011
txn_546,TxUI496,TxUI2612,45782,14-07-2011
txn_547,TxUI440,TxUI270916,84258,14-07-2011
txn_548,TxUI23131,TxUI417,110540,17-07-2011
txn_549,TxUI179,TxUI210215,62396,18-07-2011
txn_550,TxUI450,TxUI167858,221034,18-07-2011
txn_551,TxUI210241,TxUI151,25753,19-07-2011
txn_552,TxUI149,TxUI54379,73777,19-07-2011
txn_553,TxUI23138,TxUI199,59487,20-07-2011
txn_554,TxUI139,TxUI23154,24930,20-07-2011
txn_555,TxUI14078,TxUI282,102652,20-07-2011
txn_556,TxUI276,TxUI14085,130208,20-07-2011
txn_557,TxUI246,TxUI3923,84055,21-07-2011
txn_558,TxUI459,TxUI23167,47736,21-07-2011
txn_559,TxUI11368,TxUI118,265692,22-07-2011
txn_560,TxUI15584,TxUI144,85492,22-07-2011
txn_561,TxUI121,TxUI15534,62088,22-07-2011
txn_562,TxUI457,TxUI732759,51708,22-07-2011
txn_563,TxUI21590,TxUI443,119030,23-07-2011
txn_564,TxUI67232,TxUI281,63787,24-07-2011
txn_565,TxUI262,TxUI67266,45724,24-07-2011
txn_566,TxUI210918,TxUI166,70740,25-07-2011
txn_567,TxUI111,TxUI271399,54112,25-07-2011
txn_568,TxUI170959,TxUI233,169713,26-07-2011
txn_569,TxUI231,TxUI170923,22166,26-07-2011
txn_570,TxUI4079,TxUI476,112410,26-07-2011
txn_571,TxUI138,TxUI210932,31456,28-07-2011
txn_572,TxUI487,TxUI7755,435620,30-07-2011
txn_573,TxUI468,TxUI21589,192702,30-07-2011
txn_574,TxUI188,TxUI272548,35308,01-08-2011
txn_575,TxUI224,TxUI86227,91294,01-08-2011
txn_576,TxUI1517,TxUI299,122310,03-08-2011
txn_577,TxUI54373,TxUI172,34684,05-08-2011
txn_578,TxUI128,TxUI755729,88305,05-08-2011
txn_579,TxUI291,TxUI27277,86578,05-08-2011
txn_580,TxUI145759,TxUI167,38525,08-08-2011
txn_581,TxUI272536,TxUI144,47115,08-08-2011
txn_582,TxUI165,TxUI145766,27504,08-08-2011
txn_583,TxUI198,TxUI273172,27094,08-08-2011
txn_584,TxUI263118,TxUI240,77379,08-08-2011
txn_585,TxUI56388,TxUI165,77936,09-08-2011
txn_586,TxUI273198,TxUI113,95767,09-08-2011
txn_587,TxUI137,TxUI56379,75830,09-08-2011
txn_588,TxUI7958,TxUI289,161840,09-08-2011
txn_589,TxUI186,TxUI195272,121996,10-08-2011
txn_590,TxUI197,TxUI270785,87462,10-08-2011
txn_591,TxUI73366,TxUI413,79808,10-08-2011
txn_592,TxUI428,TxUI73358,98373,10-08-2011
txn_593,TxUI14052,TxUI475,33215,13-08-2011
txn_594,TxUI447,TxUI14056,69984,13-08-2011
txn_595,TxUI492,TxUI31118,463195,15-08-2011
txn_596,TxUI172036,TxUI125,44105,16-08-2011
txn_597,TxUI9079,TxUI130,44774,16-08-2011
txn_598,TxUI147,TxUI9011,76302,16-08-2011
txn_599,TxUI54497,TxUI228,77511,16-08-2011
txn_600,TxUI465,TxUI274041,58505,17-08-2011
txn_601,TxUI211784,TxUI147,39503,18-08-2011
txn_602,TxUI165,TxUI211787,81507,18-08-2011
txn_603,TxUI274221,TxUI194,71873,19-08-2011
txn_604,TxUI143,TxUI172039,61495,19-08-2011
txn_605,TxUI117,TxUI274264,39077,19-08-2011
txn_606,TxUI38658,TxUI424,98900,21-08-2011
txn_607,TxUI478,TxUI38652,188914,21-08-2011
txn_608,TxUI146572,TxUI138,25344,22-08-2011
txn_609,TxUI197,TxUI146524,83810,22-08-2011
txn_610,TxUI47972,TxUI470,604160,22-08-2011
txn_611,TxUI490,TxUI47970,177844,22-08-2011
txn_612,TxUI192320,TxUI173,53163,24-08-2011
txn_613,TxUI130,TxUI210839,63871,24-08-2011
txn_614,TxUI113,TxUI274385,55204,24-08-2011
txn_615,TxUI210889,TxUI159,92336,26-08-2011
txn_616,TxUI73468,TxUI181,26080,27-08-2011
txn_617,TxUI118,TxUI73453,40452,27-08-2011
txn_618,TxUI151,TxUI274433,61165,27-08-2011
txn_619,TxUI147,TxUI192342,71582,27-08-2011
txn_620,TxUI71057,TxUI154,190864,28-08-2011
txn_621,TxUI160,TxUI71020,116740,28-08-2011
txn_622,TxUI197,TxUI147584,87750,29-08-2011
txn_623,TxUI171580,TxUI164,49309,30-08-2011
txn_624,TxUI187,TxUI171584,77995,30-08-2011
txn_625,TxUI150,TxUI58681,91077,31-08-2011
txn_626,TxUI124,TxUI274754,65279,31-08-2011
txn_627,TxUI115,TxUI211961,52267,31-08-2011
txn_628,TxUI274661,TxUI138,59872,01-09-2011
txn_629,TxUI117,TxUI274636,65893,01-09-2011
txn_630,TxUI113,TxUI1815,218156,02-09-2011
txn_631,TxUI190,TxUI5794,110618,02-09-2011
txn_632,TxUI147575,TxUI166,86383,03-09-2011
txn_633,TxUI248,TxUI147562,44219,03-09-2011
txn_634,TxUI434,TxUI42321,65910,04-09-2011
txn_635,TxUI148,TxUI275294,23864,05-09-2011
txn_636,TxUI136,TxUI275014,59373,05-09-2011
txn_637,TxUI472127,TxUI121,54021,11-09-2011
txn_638,TxUI122,TxUI472144,31801,11-09-2011
txn_639,TxUI30464,TxUI159,35830,13-09-2011
txn_640,TxUI128220,TxUI179,30544,13-09-2011
txn_641,TxUI128,TxUI30457,65086,13-09-2011
txn_642,TxUI188,TxUI128217,21902,13-09-2011
txn_643,TxUI128567,TxUI161,30535,15-09-2011
txn_644,TxUI61349,TxUI181,52293,15-09-2011
txn_645,TxUI198,TxUI275466,59508,15-09-2011
txn_646,TxUI164,TxUI275692,47613,15-09-2011
txn_647,TxUI142,TxUI128592,57068,15-09-2011
txn_648,TxUI129,TxUI61385,68754,15-09-2011
txn_649,TxUI275620,TxUI127,94678,16-09-2011
txn_650,TxUI26475,TxUI173,39982,17-09-2011
txn_651,TxUI188,TxUI26496,89173,17-09-2011
txn_652,TxUI7230,TxUI185,52589,18-09-2011
txn_653,TxUI132,TxUI7268,32021,18-09-2011
txn_654,TxUI27416,TxUI494,96996,18-09-2011
txn_655,TxUI497,TxUI27493,107523,18-09-2011
txn_656,TxUI9756,TxUI270,920760,19-09-2011
txn_657,TxUI128481,TxUI155,93677,20-09-2011
txn_658,TxUI133,TxUI128499,54109,20-09-2011
txn_659,TxUI7223,TxUI424,219344,20-09-2011
txn_660,TxUI417,TxUI7286,154288,20-09-2011
txn_661,TxUI110,TxUI209351,52967,21-09-2011
txn_662,TxUI209340,TxUI110,98677,22-09-2011
txn_663,TxUI164,TxUI16019,372030,28-09-2011
txn_664,TxUI275411,TxUI170,179726,29-09-2011
txn_665,TxUI180,TxUI276418,36750,29-09-2011
txn_666,TxUI175,TxUI276348,57186,29-09-2011
txn_667,TxUI212721,TxUI160,37614,03-10-2011
txn_668,TxUI181,TxUI276756,46597,03-10-2011
txn_669,TxUI114,TxUI212752,92726,11-10-2011
txn_670,TxUI128344,TxUI114,31065,14-10-2011
txn_671,TxUI180,TxUI128341,93357,14-10-2011
txn_672,TxUI38969,TxUI219,61199,14-10-2011
txn_673,TxUI113631,TxUI164,69529,16-10-2011
txn_674,TxUI117,TxUI113659,39848,16-10-2011
txn_675,TxUI438,TxUI7451,331424,17-10-2011
txn_676,TxUI17552,TxUI169,29002,18-10-2011
txn_677,TxUI141,TxUI17579,89859,18-10-2011
txn_678,TxUI196,TxUI277144,58134,19-10-2011
txn_679,TxUI4254,TxUI180,59233,22-10-2011
txn_680,TxUI137,TxUI7569,70269,22-10-2011
txn_681,TxUI68378,TxUI147,17515,24-10-2011
txn_682,TxUI212978,TxUI151,93029,25-10-2011
txn_683,TxUI116,TxUI212911,63210,25-10-2011
txn_684,TxUI122,TxUI277295,63862,26-10-2011
txn_685,TxUI195,TxUI68386,78867,28-10-2011
txn_686,TxUI455,TxUI990,90016,28-10-2011
txn_687,TxUI128,TxUI1597,116018,29-10-2011
txn_688,TxUI125,TxUI277531,94882,29-10-2011
txn_689,TxUI195,TxUI34689,63650,29-10-2011
txn_690,TxUI277984,TxUI115,71191,01-11-2011
txn_691,TxUI30559,TxUI153,83730,01-11-2011
txn_692,TxUI94424,TxUI186,65779,01-11-2011
txn_693,TxUI179,TxUI94494,15052,01-11-2011
txn_694,TxUI131,TxUI30525,30572,01-11-2011
txn_695,TxUI191,TxUI277986,30776,01-11-2011
txn_696,TxUI278025,TxUI152,96540,03-11-2011
txn_697,TxUI172,TxUI278032,65869,03-11-2011
txn_698,TxUI87190,TxUI289,59319,05-11-2011
txn_699,TxUI247,TxUI87120,266406,05-11-2011
txn_700,TxUI7516,TxUI132,168746,07-11-2011
txn_701,TxUI177,TxUI58724,40696,07-11-2011
txn_702,TxUI136,TxUI278390,25053,07-11-2011
txn_703,TxUI58724,TxUI249,61306,07-11-2011
txn_704,TxUI240,TxUI58746,32528,07-11-2011
txn_705,TxUI2275,TxUI135,195606,08-11-2011
txn_706,TxUI58782,TxUI148,61543,08-11-2011
txn_707,TxUI129,TxUI2253,34300,08-11-2011
txn_708,TxUI152,TxUI278685,47518,09-11-2011
txn_709,TxUI192,TxUI278419,85998,09-11-2011
txn_710,TxUI242,TxUI984,269430,09-11-2011
txn_711,TxUI760367,TxUI158,75474,10-11-2011
txn_712,TxUI184,TxUI760352,93938,10-11-2011
txn_713,TxUI278451,TxUI134,53458,11-11-2011
txn_714,TxUI68351,TxUI428,301864,12-11-2011
txn_715,TxUI440,TxUI68382,190188,12-11-2011
txn_716,TxUI237Z,TxUI151Z,74556,13-11-2011
txn_717,TxUI27096,TxUI228,10659,13-11-2011
txn_718,TxUI284,TxUI27031,236805,13-11-2011
txn_719,TxUI255,TxUI17564,43630,13-11-2011
txn_720,TxUI249895,TxUI172,89121,16-11-2011
txn_721,TxUI173,TxUI249845,86660,16-11-2011
txn_722,TxUI68189,TxUI294,316795,16-11-2011
txn_723,TxUI283,TxUI68113,34664,16-11-2011
txn_724,TxUI143651,TxUI112,79060,18-11-2011
txn_725,TxUI199,TxUI143612,94966,18-11-2011
txn_726,TxUI163,TxUI279376,33240,20-11-2011
txn_727,TxUI147,TxUI128851,12255,20-11-2011
txn_728,TxUI128843,TxUI170,39293,22-11-2011
txn_729,TxUI165,TxUI279594,31634,23-11-2011
txn_730,TxUI279577,TxUI129,45883,24-11-2011
txn_731,TxUI129016,TxUI192,12521,24-11-2011
txn_732,TxUI133,TxUI73615,16406,28-11-2011
txn_733,TxUI455,TxUI25136,88524,28-11-2011
txn_734,TxUI114,TxUI280197,16026,29-11-2011
txn_735,TxUI177,TxUI213673,95026,29-11-2011
txn_736,TxUI280198,TxUI148,26327,30-11-2011
txn_737,TxUI193,TxUI3882,12074,01-12-2011
txn_738,TxUI116,TxUI172447,118578,02-12-2011
txn_739,TxUI112866,TxUI163,51136,03-12-2011
txn_740,TxUI158,TxUI112814,62948,03-12-2011
txn_741,TxUI1750,TxUI213,672931,04-12-2011
txn_742,TxUI6514,TxUI493,455865,05-12-2011
txn_743,TxUI435,TxUI6573,115552,05-12-2011
txn_744,TxUI25527,TxUI179,111258,06-12-2011
txn_745,TxUI181,TxUI25552,36958,06-12-2011
txn_746,TxUI280668,TxUI160,90900,08-12-2011
txn_747,TxUI649H,TxUI1H,59200,08-12-2011
txn_748,TxUI10843,TxUI259,232944,10-12-2011
txn_749,TxUI276,TxUI10887,560371,10-12-2011
txn_750,TxUI3341H,TxUI1H,59610,11-12-2011
txn_751,TxUI441,TxUI3550,18973,11-12-2011
txn_752,TxUI3329H,TxUI1H,56740,12-12-2011
txn_753,TxUI4086,TxUI228,567520,12-12-2011
txn_754,TxUI351H,TxUI1H,68077,14-12-2011
txn_755,TxUI280893,TxUI147,89908,15-12-2011
txn_756,TxUI7585,TxUI288,129747,16-12-2011
txn_757,TxUI286,TxUI7576,146262,16-12-2011
txn_758,TxUI56149,TxUI466,338296,16-12-2011
txn_759,TxUI472,TxUI56111,123816,16-12-2011
txn_760,TxUI161H,TxUI37H,43041,17-12-2011
txn_761,TxUI148328,TxUI187,85768,19-12-2011
txn_762,TxUI133,TxUI148237,47582,19-12-2011
txn_763,TxUI145,TxUI148399,68376,19-12-2011
txn_764,TxUI15674,TxUI441,150008,19-12-2011
txn_765,TxUI436,TxUI15688,60309,19-12-2011
txn_766,TxUI73620,TxUI125,190156,20-12-2011
txn_767,TxUI148271,TxUI131,29516,20-12-2011
txn_768,TxUI102557,TxUI143,75825,21-12-2011
txn_769,TxUI162,TxUI102586,27418,21-12-2011
txn_770,TxUI173659,TxUI111,49277,23-12-2011
txn_771,TxUI117,TxUI79636,42827,23-12-2011
txn_772,TxUI170,TxUI173651,50189,23-12-2011
txn_773,TxUI256H,TxUI37H,38446,23-12-2011
txn_774,TxUI281458,TxUI112,74124,27-12-2011
txn_775,TxUI182,TxUI281431,97438,27-12-2011
txn_776,TxUI7749,TxUI446,328190,28-12-2011
txn_777,TxUI113954,TxUI441,67529,29-12-2011
txn_778,TxUI493,TxUI113984,67453,29-12-2011
txn_779,TxUI173761,TxUI441,90538,01-01-2012
txn_780,TxUI433,TxUI173773,43494,01-01-2012
txn_781,TxUI282068,TxUI112,55177,02-01-2012
txn_782,TxUI142,TxUI282092,86918,02-01-2012
txn_783,TxUI6059,TxUI246,196390,02-01-2012
txn_784,TxUI58529,TxUI297,573210,02-01-2012
txn_785,TxUI291,TxUI3164,218550,04-01-2012
txn_786,TxUI15651,TxUI119,120268,05-01-2012
txn_787,TxUI131,TxUI15670,38200,05-01-2012
txn_788,TxUI149,TxUI263265,69457,05-01-2012
txn_789,TxUI161,TxUI282361,14407,07-01-2012
txn_790,TxUI4791,TxUI454,109648,07-01-2012
txn_791,TxUI418,TxUI4726,143688,07-01-2012
txn_792,TxUI9757,TxUI466,308900,08-01-2012
txn_793,TxUI144,TxUI129558,27001,09-01-2012
txn_794,TxUI426,TxUI9739,79284,09-01-2012
txn_795,TxUI282313,TxUI123,47737,11-01-2012
txn_796,TxUI125,TxUI283033,65164,11-01-2012
txn_797,TxUI821Z,TxUI1Z,54194,12-01-2012
txn_798,TxUI298,TxUI6749,96428,12-01-2012
txn_799,TxUI488,TxUI129563,53388,13-01-2012
txn_800,TxUI148,TxUI216360,47905,16-01-2012
txn_801,TxUI216623,TxUI191,34076,17-01-2012
txn_802,TxUI118,TxUI216674,85557,17-01-2012
txn_803,TxUI12185,TxUI220,239692,17-01-2012
txn_804,TxUI230,TxUI12119,65229,17-01-2012
txn_805,TxUI7188Z,TxUI3134Z,87713,18-01-2012
txn_806,TxUI218,TxUI148716,57519,18-01-2012
txn_807,TxUI282665,TxUI140,86653,20-01-2012
txn_808,TxUI184,TxUI283747,60154,20-01-2012
txn_809,TxUI150,TxUI51736,91160,20-01-2012
txn_810,TxUI115,TxUI282632,38377,20-01-2012
txn_811,TxUI421,TxUI2163,161523,21-01-2012
txn_812,TxUI411,TxUI102588,68805,22-01-2012
txn_813,TxUI166,TxUI216777,18001,23-01-2012
txn_814,TxUI216729,TxUI111,138430,24-01-2012
txn_815,TxUI227,TxUI1598,248634,24-01-2012
txn_816,TxUI21165,TxUI217,122084,26-01-2012
txn_817,TxUI297,TxUI21136,61070,26-01-2012
txn_818,TxUI265,TxUI56216,97521,27-01-2012
txn_819,TxUI273,TxUI283924,51663,27-01-2012
txn_820,TxUI113,TxUI130283,36866,05-02-2012
txn_821,TxUI217359,TxUI164,26597,10-02-2012
txn_822,TxUI190,TxUI217320,69212,10-02-2012
txn_823,TxUI120,TxUI284479,47421,10-02-2012
txn_824,TxUI284440,TxUI141,158736,11-02-2012
txn_825,TxUI34797,TxUI156,98442,12-02-2012
txn_826,TxUI79848,TxUI235,44590,12-02-2012
txn_827,TxUI37010,TxUI185,156896,13-02-2012
txn_828,TxUI284697,TxUI146,22108,13-02-2012
txn_829,TxUI164,TxUI284647,95164,13-02-2012
txn_830,TxUI234,TxUI7010,128000,13-02-2012
txn_831,TxUI217611,TxUI152,25562,14-02-2012
txn_832,TxUI154,TxUI34748,47303,14-02-2012
txn_833,TxUI129580,TxUI418,25701,15-02-2012
txn_834,TxUI284579,TxUI127,111164,16-02-2012
txn_835,TxUI169,TxUI284557,76658,16-02-2012
txn_836,TxUI954,TxUI139,156374,17-02-2012
txn_837,TxUI180,TxUI991,195740,17-02-2012
txn_838,TxUI195,TxUI102952,58212,17-02-2012
txn_839,TxUI146,TxUI217673,55345,17-02-2012
txn_840,TxUI1583Z,TxUI1Z,85397,17-02-2012
txn_841,TxUI87Z,TxUI1Z,52901,17-02-2012
txn_842,TxUI291,TxUI14641,19531,17-02-2012
txn_843,TxUI129562,TxUI141,219627,18-02-2012
txn_844,TxUI95129,TxUI118,22646,19-02-2012
txn_845,TxUI102944,TxUI124,88469,19-02-2012
txn_846,TxUI185,TxUI95180,12972,19-02-2012
txn_847,TxUI649Z,TxUI1Z,46790,19-02-2012
txn_848,TxUI297,TxUI11776,64214,19-02-2012
txn_849,TxUI145883,TxUI184,19083,20-02-2012
txn_850,TxUI185,TxUI284862,48169,20-02-2012
txn_851,TxUI167,TxUI145816,43203,20-02-2012
txn_852,TxUI140,TxUI174985,36060,22-02-2012
txn_853,TxUI284898,TxUI156,86781,23-02-2012
txn_854,TxUI15982,TxUI215,809010,25-02-2012
txn_855,TxUI940,TxUI240,579496,25-02-2012
txn_856,TxUI175033,TxUI110,98228,26-02-2012
txn_857,TxUI192,TxUI175017,114734,26-02-2012
txn_858,TxUI36151,TxUI457,47552,27-02-2012
txn_859,TxUI447,TxUI36113,88158,27-02-2012
txn_860,TxUI220,TxUI2185,59145,29-02-2012
txn_861,TxUI165,TxUI3550,294600,01-03-2012
txn_862,TxUI757767,TxUI259,93382,01-03-2012
txn_863,TxUI3341Z,TxUI1Z,64686,01-03-2012
txn_864,TxUI130988,TxUI147,87713,02-03-2012
txn_865,TxUI167,TxUI285874,87045,02-03-2012
txn_866,TxUI110,TxUI217747,12937,02-03-2012
txn_867,TxUI255,TxUI8345,95229,02-03-2012
txn_868,TxUI1757,TxUI176,141711,04-03-2012
txn_869,TxUI251,TxUI26472,115875,06-03-2012
txn_870,TxUI222,TxUI9729,42547,06-03-2012
txn_871,TxUI3329Z,TxUI1Z,13633,09-03-2012
txn_872,TxUI27243,TxUI230,406905,11-03-2012
txn_873,TxUI218125,TxUI117,73498,12-03-2012
txn_874,TxUI187,TxUI218149,43003,12-03-2012
txn_875,TxUI284,TxUI13394,108446,12-03-2012
txn_876,TxUI488,TxUI286834,95656,12-03-2012
txn_877,TxUI3975,TxUI214,162930,13-03-2012
txn_878,TxUI287038,TxUI153,42663,14-03-2012
txn_879,TxUI170,TxUI287070,67529,14-03-2012
txn_880,TxUI136,TxUI130931,90247,14-03-2012
txn_881,TxUI160,TxUI149162,24900,16-03-2012
txn_882,TxUI297,TxUI4742,117050,16-03-2012
txn_883,TxUI1116,TxUI480,190158,16-03-2012
txn_884,TxUI440,TxUI1135,238080,16-03-2012
txn_885,TxUI149171,TxUI126,56039,17-03-2012
txn_886,TxUI3158,TxUI277,362600,18-03-2012
txn_887,TxUI131343,TxUI159,93346,19-03-2012
txn_888,TxUI183,TxUI218518,65187,19-03-2012
txn_889,TxUI192,TxUI131322,72535,19-03-2012
txn_890,TxUI149288,TxUI150,73410,21-03-2012
txn_891,TxUI130234,TxUI189,63485,21-03-2012
txn_892,TxUI169,TxUI149251,46782,21-03-2012
txn_893,TxUI242,TxUI5246,40119,22-03-2012
txn_894,TxUI5260,TxUI252,834980,23-03-2012
txn_895,TxUI149324,TxUI159,159176,27-03-2012
txn_896,TxUI11721,TxUI120,32128,28-03-2012
txn_897,TxUI148,TxUI11754,31313,28-03-2012
txn_898,TxUI287660,TxUI117,151184,30-03-2012
txn_899,TxUI131849,TxUI115,21719,30-03-2012
txn_900,TxUI143,TxUI287698,70008,30-03-2012
txn_901,TxUI189,TxUI131890,55165,30-03-2012
txn_902,TxUI194,TxUI25991,35738,30-03-2012
txn_903,TxUI190,TxUI288187,25507,30-03-2012
txn_904,TxUI37Z,TxUI7188Z,22545,30-03-2012
txn_905,TxUI286,TxUI7738,148872,01-04-2012
txn_906,TxUI27631,TxUI190,30890,02-04-2012
txn_907,TxUI146,TxUI27612,80977,02-04-2012
txn_908,TxUI2066,TxUI269,402580,02-04-2012
txn_909,TxUI259,TxUI2084,287752,02-04-2012
txn_910,TxUI217,TxUI757782,813190,02-04-2012
txn_911,TxUI274,TxUI6649,59289,03-04-2012
txn_912,TxUI149479,TxUI195,38084,04-04-2012
txn_913,TxUI149491,TxUI266,99116,05-04-2012
txn_914,TxUI270,TxUI18830,404226,05-04-2012
txn_915,TxUI213,TxUI149436,121770,05-04-2012
txn_916,TxUI192,TxUI103462,93357,07-04-2012
txn_917,TxUI34646,TxUI145,182598,08-04-2012
txn_918,TxUI289263,TxUI161,44292,11-04-2012
txn_919,TxUI192,TxUI149617,149054,11-04-2012
txn_920,TxUI164,TxUI149447,54179,11-04-2012
txn_921,TxUI110,TxUI217824,75693,11-04-2012
txn_922,TxUI156,TxUI289223,39840,11-04-2012
txn_923,TxUI146,TxUI63664,31675,11-04-2012
txn_924,TxUI217722,TxUI189,76250,12-04-2012
txn_925,TxUI133,TxUI176017,42981,14-04-2012
txn_926,TxUI103455,TxUI143,22558,16-04-2012
txn_927,TxUI127,TxUI149378,120694,16-04-2012
txn_928,TxUI132016,TxUI116,94217,17-04-2012
txn_929,TxUI87465,TxUI190,76293,17-04-2012
txn_930,TxUI187,TxUI132043,71204,17-04-2012
txn_931,TxUI150032,TxUI191,59479,18-04-2012
txn_932,TxUI217818,TxUI165,32985,18-04-2012
txn_933,TxUI153,TxUI51911,37702,18-04-2012
txn_934,TxUI143,TxUI219878,47887,18-04-2012
txn_935,TxUI191,TxUI131538,83874,19-04-2012
txn_936,TxUI179,TxUI87447,81755,19-04-2012
txn_937,TxUI184,TxUI289885,13596,19-04-2012
txn_938,TxUI181,TxUI150068,11570,19-04-2012
txn_939,TxUI26539,TxUI415,98983,19-04-2012
txn_940,TxUI220179,TxUI428,83692,19-04-2012
txn_941,TxUI447,TxUI26574,67140,19-04-2012
txn_942,TxUI285343,TxUI181,40050,20-04-2012
txn_943,TxUI740368,TxUI294,860090,21-04-2012
txn_944,TxUI150221,TxUI193,98496,22-04-2012
txn_945,TxUI158,TxUI95575,69428,22-04-2012
txn_946,TxUI95535,TxUI175,16250,25-04-2012
txn_947,TxUI165,TxUI150234,69084,25-04-2012
txn_948,TxUI135,TxUI290470,74077,25-04-2012
txn_949,TxUI176076,TxUI144,134270,26-04-2012
txn_950,TxUI114883,TxUI161,83098,26-04-2012
txn_951,TxUI152,TxUI114848,26142,26-04-2012
txn_952,TxUI18557,TxUI299,463023,29-04-2012
txn_953,TxUI158,TxUI95834,63443,30-04-2012
txn_954,TxUI351Z,TxUI1Z,39684,01-05-2012
txn_955,TxUI266,TxUI16145,37278,01-05-2012
txn_956,TxUI290979,TxUI114,84705,02-05-2012
txn_957,TxUI188,TxUI290957,67394,02-05-2012
txn_958,TxUI211,TxUI25749,216780,02-05-2012
txn_959,TxUI158,TxUI290727,73311,03-05-2012
txn_960,TxUI13351,TxUI245,289557,04-05-2012
txn_961,TxUI259,TxUI1794,273230,04-05-2012
txn_962,TxUI290780,TxUI146,39439,05-05-2012
txn_963,TxUI185,TxUI278218,63895,05-05-2012
txn_964,TxUI240,TxUI18514,491262,05-05-2012
txn_965,TxUI256Z,TxUI37Z,81281,07-05-2012
txn_966,TxUI263,TxUI2542,56631,07-05-2012
txn_967,TxUI161Z,TxUI37Z,94385,08-05-2012
txn_968,TxUI287,TxUI48973,335796,08-05-2012
txn_969,TxUI427,TxUI132237,79580,08-05-2012
txn_970,TxUI21679,TxUI275,397375,11-05-2012
txn_971,TxUI125,TxUI742525,36372,12-05-2012
txn_972,TxUI137,TxUI30179,70210,14-05-2012
txn_973,TxUI1168,TxUI283,357580,14-05-2012
txn_974,TxUI163,TxUI292042,50148,15-05-2012
txn_975,TxUI30125,TxUI125,37998,16-05-2012
txn_976,TxUI26480,TxUI247,975840,16-05-2012
txn_977,TxUI17719,TxUI473,155364,18-05-2012
txn_978,TxUI498,TxUI17782,283626,18-05-2012
txn_979,TxUI499,TxUI16830,454542,19-05-2012
txn_980,TxUI804,TxUI1,159140,21-05-2012
txn_981,TxUI148,TxUI80453,47464,21-05-2012
txn_982,TxUI741042,TxUI196,101338,22-05-2012
txn_983,TxUI3836,TxUI428,49460,22-05-2012
txn_984,TxUI760384,TxUI265,661419,24-05-2012
txn_985,TxUI760327,TxUI445,254673,24-05-2012
txn_986,TxUI183,TxUI292737,80942,26-05-2012
txn_987,TxUI140,TxUI150529,11210,28-05-2012
txn_988,TxUI292757,TxUI124,62956,29-05-2012
txn_989,TxUI151054,TxUI142,33895,01-06-2012
txn_990,TxUI190,TxUI151082,88461,01-06-2012
txn_991,TxUI78749,TxUI228,267582,03-06-2012
txn_992,TxUI277,TxUI78772,78939,03-06-2012
txn_993,TxUI241,TxUI30691,44133,03-06-2012
txn_994,TxUI1773,TxUI434,130110,03-06-2012
txn_995,TxUI112,TxUI221715,41794,04-06-2012
